カード1,カード2,カード3,カード1属性,カード2属性,カード3属性
50,52,48,"三角,2,紫,中無","ハート,2,紫,中無","丸,2,紫,中無"
50,53,47,"三角,2,紫,中無","丸,1,紫,中無","ハート,3,紫,中無"
50,54,46,"三角,2,紫,中無","三角,3,紫,中無","三角,1,紫,中無"
50,55,72,"三角,2,紫,中無","三角,1,紫,中白","三角,3,紫,中同色"
50,56,71,"三角,2,紫,中無","ハート,3,紫,中白","丸,1,紫,中同色"
50,57,70,"三角,2,紫,中無","丸,2,紫,中白","ハート,2,紫,中同色"
50,58,69,"三角,2,紫,中無","丸,3,紫,中白","ハート,1,紫,中同色"
50,59,68,"三角,2,紫,中無","三角,2,紫,中白","三角,2,紫,中同色"
50,60,67,"三角,2,紫,中無","ハート,1,紫,中白","丸,3,紫,中同色"
50,61,66,"三角,2,紫,中無","ハート,2,紫,中白","丸,2,紫,中同色"
50,62,65,"三角,2,紫,中無","丸,1,紫,中白","ハート,3,紫,中同色"
50,63,64,"三角,2,紫,中無","三角,3,紫,中白","三角,1,紫,中同色"
50,64,63,"三角,2,紫,中無","三角,1,紫,中同色","三角,3,紫,中白"
50,65,62,"三角,2,紫,中無","ハート,3,紫,中同色","丸,1,紫,中白"
50,66,61,"三角,2,紫,中無","丸,2,紫,中同色","ハート,2,紫,中白"
50,67,60,"三角,2,紫,中無","丸,3,紫,中同色","ハート,1,紫,中白"
50,68,59,"三角,2,紫,中無","三角,2,紫,中同色","三角,2,紫,中白"
50,69,58,"三角,2,紫,中無","ハート,1,紫,中同色","丸,3,紫,中白"
50,70,57,"三角,2,紫,中無","ハート,2,紫,中同色","丸,2,紫,中白"
50,71,56,"三角,2,紫,中無","丸,1,紫,中同色","ハート,3,紫,中白"
50,72,55,"三角,2,紫,中無","三角,3,紫,中同色","三角,1,紫,中白"
50,73,27,"三角,2,紫,中無","三角,1,赤,中無","三角,3,緑,中無"
50,74,26,"三角,2,紫,中無","ハート,3,赤,中無","丸,1,緑,中無"
50,75,25,"三角,2,紫,中無","丸,2,赤,中無","ハート,2,緑,中無"
50,76,24,"三角,2,紫,中無","丸,3,赤,中無","ハート,1,緑,中無"
50,77,23,"三角,2,紫,中無","三角,2,赤,中無","三角,2,緑,中無"
50,78,22,"三角,2,紫,中無","ハート,1,赤,中無","丸,3,緑,中無"
50,79,21,"三角,2,紫,中無","ハート,2,赤,中無","丸,2,緑,中無"
50,80,20,"三角,2,紫,中無","丸,1,赤,中無","ハート,3,緑,中無"
50,81,19,"三角,2,紫,中無","三角,3,赤,中無","三角,1,緑,中無"
51,52,47,"ハート,1,紫,中無","ハート,2,紫,中無","ハート,3,紫,中無"
51,53,46,"ハート,1,紫,中無","丸,1,紫,中無","三角,1,紫,中無"
51,54,48,"ハート,1,紫,中無","三角,3,紫,中無","丸,2,紫,中無"
51,55,71,"ハート,1,紫,中無","三角,1,紫,中白","丸,1,紫,中同色"
51,56,70,"ハート,1,紫,中無","ハート,3,紫,中白","ハート,2,紫,中同色"
51,57,72,"ハート,1,紫,中無","丸,2,紫,中白","三角,3,紫,中同色"
51,58,68,"ハート,1,紫,中無","丸,3,紫,中白","三角,2,紫,中同色"
51,59,67,"ハート,1,紫,中無","三角,2,紫,中白","丸,3,紫,中同色"
51,60,69,"ハート,1,紫,中無","ハート,1,紫,中白","ハート,1,紫,中同色"
51,61,65,"ハート,1,紫,中無","ハート,2,紫,中白","ハート,3,紫,中同色"
51,62,64,"ハート,1,紫,中無","丸,1,紫,中白","三角,1,紫,中同色"
51,63,66,"ハート,1,紫,中無","三角,3,紫,中白","丸,2,紫,中同色"
51,64,62,"ハート,1,紫,中無","三角,1,紫,中同色","丸,1,紫,中白"
51,65,61,"ハート,1,紫,中無","ハート,3,紫,中同色","ハート,2,紫,中白"
51,66,63,"ハート,1,紫,中無","丸,2,紫,中同色","三角,3,紫,中白"
51,67,59,"ハート,1,紫,中無","丸,3,紫,中同色","三角,2,紫,中白"
51,68,58,"ハート,1,紫,中無","三角,2,紫,中同色","丸,3,紫,中白"
51,69,60,"ハート,1,紫,中無","ハート,1,紫,中同色","ハート,1,紫,中白"
51,70,56,"ハート,1,紫,中無","ハート,2,紫,中同色","ハート,3,紫,中白"
51,71,55,"ハート,1,紫,中無","丸,1,紫,中同色","三角,1,紫,中白"
51,72,57,"ハート,1,紫,中無","三角,3,紫,中同色","丸,2,紫,中白"
51,73,26,"ハート,1,紫,中無","三角,1,赤,中無","丸,1,緑,中無"
51,74,25,"ハート,1,紫,中無","ハート,3,赤,中無","ハート,2,緑,中無"
51,75,27,"ハート,1,紫,中無","丸,2,赤,中無","三角,3,緑,中無"
51,76,23,"ハート,1,紫,中無","丸,3,赤,中無","三角,2,緑,中無"
51,77,22,"ハート,1,紫,中無","三角,2,赤,中無","丸,3,緑,中無"
51,78,24,"ハート,1,紫,中無","ハート,1,赤,中無","ハート,1,緑,中無"
51,79,20,"ハート,1,紫,中無","ハート,2,赤,中無","ハート,3,緑,中無"
51,80,19,"ハート,1,紫,中無","丸,1,赤,中無","三角,1,緑,中無"
51,81,21,"ハート,1,紫,中無","三角,3,赤,中無","丸,2,緑,中無"
52,53,54,"ハート,2,紫,中無","丸,1,紫,中無","三角,3,紫,中無"
52,54,53,"ハート,2,紫,中無","三角,3,紫,中無","丸,1,紫,中無"
52,55,67,"ハート,2,紫,中無","三角,1,紫,中白","丸,3,紫,中同色"
52,56,69,"ハート,2,紫,中無","ハート,3,紫,中白","ハート,1,紫,中同色"
52,57,68,"ハート,2,紫,中無","丸,2,紫,中白","三角,2,紫,中同色"
52,58,64,"ハート,2,紫,中無","丸,3,紫,中白","三角,1,紫,中同色"
52,59,66,"ハート,2,紫,中無","三角,2,紫,中白","丸,2,紫,中同色"
52,60,65,"ハート,2,紫,中無","ハート,1,紫,中白","ハート,3,紫,中同色"
52,61,70,"ハート,2,紫,中無","ハート,2,紫,中白","ハート,2,紫,中同色"
52,62,72,"ハート,2,紫,中無","丸,1,紫,中白","三角,3,紫,中同色"
52,63,71,"ハート,2,紫,中無","三角,3,紫,中白","丸,1,紫,中同色"
52,64,58,"ハート,2,紫,中無","三角,1,紫,中同色","丸,3,紫,中白"
52,65,60,"ハート,2,紫,中無","ハート,3,紫,中同色","ハート,1,紫,中白"
52,66,59,"ハート,2,紫,中無","丸,2,紫,中同色","三角,2,紫,中白"
52,67,55,"ハート,2,紫,中無","丸,3,紫,中同色","三角,1,紫,中白"
52,68,57,"ハート,2,紫,中無","三角,2,紫,中同色","丸,2,紫,中白"
52,69,56,"ハート,2,紫,中無","ハート,1,紫,中同色","ハート,3,紫,中白"
52,70,61,"ハート,2,紫,中無","ハート,2,紫,中同色","ハート,2,紫,中白"
52,71,63,"ハート,2,紫,中無","丸,1,紫,中同色","三角,3,紫,中白"
52,72,62,"ハート,2,紫,中無","三角,3,紫,中同色","丸,1,紫,中白"
52,73,22,"ハート,2,紫,中無","三角,1,赤,中無","丸,3,緑,中無"
52,74,24,"ハート,2,紫,中無","ハート,3,赤,中無","ハート,1,緑,中無"
52,75,23,"ハート,2,紫,中無","丸,2,赤,中無","三角,2,緑,中無"
52,76,19,"ハート,2,紫,中無","丸,3,赤,中無","三角,1,緑,中無"
52,77,21,"ハート,2,紫,中無","三角,2,赤,中無","丸,2,緑,中無"
52,78,20,"ハート,2,紫,中無","ハート,1,赤,中無","ハート,3,緑,中無"
52,79,25,"ハート,2,紫,中無","ハート,2,赤,中無","ハート,2,緑,中無"
52,80,27,"ハート,2,紫,中無","丸,1,赤,中無","三角,3,緑,中無"
52,81,26,"ハート,2,紫,中無","三角,3,赤,中無","丸,1,緑,中無"
53,54,52,"丸,1,紫,中無","三角,3,紫,中無","ハート,2,紫,中無"
53,55,69,"丸,1,紫,中無","三角,1,紫,中白","ハート,1,紫,中同色"
53,56,68,"丸,1,紫,中無","ハート,3,紫,中白","三角,2,紫,中同色"
53,57,67,"丸,1,紫,中無","丸,2,紫,中白","丸,3,紫,中同色"
53,58,66,"丸,1,紫,中無","丸,3,紫,中白","丸,2,紫,中同色"
53,59,65,"丸,1,紫,中無","三角,2,紫,中白","ハート,3,紫,中同色"
53,60,64,"丸,1,紫,中無","ハート,1,紫,中白","三角,1,紫,中同色"
53,61,72,"丸,1,紫,中無","ハート,2,紫,中白","三角,3,紫,中同色"
53,62,71,"丸,1,紫,中無","丸,1,紫,中白","丸,1,紫,中同色"
53,63,70,"丸,1,紫,中無","三角,3,紫,中白","ハート,2,紫,中同色"
53,64,60,"丸,1,紫,中無","三角,1,紫,中同色","ハート,1,紫,中白"
53,65,59,"丸,1,紫,中無","ハート,3,紫,中同色","三角,2,紫,中白"
53,66,58,"丸,1,紫,中無","丸,2,紫,中同色","丸,3,紫,中白"
53,67,57,"丸,1,紫,中無","丸,3,紫,中同色","丸,2,紫,中白"
53,68,56,"丸,1,紫,中無","三角,2,紫,中同色","ハート,3,紫,中白"
53,69,55,"丸,1,紫,中無","ハート,1,紫,中同色","三角,1,紫,中白"
53,70,63,"丸,1,紫,中無","ハート,2,紫,中同色","三角,3,紫,中白"
53,71,62,"丸,1,紫,中無","丸,1,紫,中同色","丸,1,紫,中白"
53,72,61,"丸,1,紫,中無","三角,3,紫,中同色","ハート,2,紫,中白"
53,73,24,"丸,1,紫,中無","三角,1,赤,中無","ハート,1,緑,中無"
53,74,23,"丸,1,紫,中無","ハート,3,赤,中無","三角,2,緑,中無"
53,75,22,"丸,1,紫,中無","丸,2,赤,中無","丸,3,緑,中無"
53,76,21,"丸,1,紫,中無","丸,3,赤,中無","丸,2,緑,中無"
53,77,20,"丸,1,紫,中無","三角,2,赤,中無","ハート,3,緑,中無"
53,78,19,"丸,1,紫,中無","ハート,1,赤,中無","三角,1,緑,中無"
53,79,27,"丸,1,紫,中無","ハート,2,赤,中無","三角,3,緑,中無"
53,80,26,"丸,1,紫,中無","丸,1,赤,中無","丸,1,緑,中無"
53,81,25,"丸,1,紫,中無","三角,3,赤,中無","ハート,2,緑,中無"
54,55,68,"三角,3,紫,中無","三角,1,紫,中白","三角,2,紫,中同色"
54,56,67,"三角,3,紫,中無","ハート,3,紫,中白","丸,3,紫,中同色"
54,57,69,"三角,3,紫,中無","丸,2,紫,中白","ハート,1,紫,中同色"
54,58,65,"三角,3,紫,中無","丸,3,紫,中白","ハート,3,紫,中同色"
54,59,64,"三角,3,紫,中無","三角,2,紫,中白","三角,1,紫,中同色"
54,60,66,"三角,3,紫,中無","ハート,1,紫,中白","丸,2,紫,中同色"
54,61,71,"三角,3,紫,中無","ハート,2,紫,中白","丸,1,紫,中同色"
54,62,70,"三角,3,紫,中無","丸,1,紫,中白","ハート,2,紫,中同色"
54,63,72,"三角,3,紫,中無","三角,3,紫,中白","三角,3,紫,中同色"
54,64,59,"三角,3,紫,中無","三角,1,紫,中同色","三角,2,紫,中白"
54,65,58,"三角,3,紫,中無","ハート,3,紫,中同色","丸,3,紫,中白"
54,66,60,"三角,3,紫,中無","丸,2,紫,中同色","ハート,1,紫,中白"
54,67,56,"三角,3,紫,中無","丸,3,紫,中同色","ハート,3,紫,中白"
54,68,55,"三角,3,紫,中無","三角,2,紫,中同色","三角,1,紫,中白"
54,69,57,"三角,3,紫,中無","ハート,1,紫,中同色","丸,2,紫,中白"
54,70,62,"三角,3,紫,中無","ハート,2,紫,中同色","丸,1,紫,中白"
54,71,61,"三角,3,紫,中無","丸,1,紫,中同色","ハート,2,紫,中白"
54,72,63,"三角,3,紫,中無","三角,3,紫,中同色","三角,3,紫,中白"
54,73,23,"三角,3,紫,中無","三角,1,赤,中無","三角,2,緑,中無"
54,74,22,"三角,3,紫,中無","ハート,3,赤,中無","丸,3,緑,中無"
54,75,24,"三角,3,紫,中無","丸,2,赤,中無","ハート,1,緑,中無"
54,76,20,"三角,3,紫,中無","丸,3,赤,中無","ハート,3,緑,中無"
54,77,19,"三角,3,紫,中無","三角,2,赤,中無","三角,1,緑,中無"
54,78,21,"三角,3,紫,中無","ハート,1,赤,中無","丸,2,緑,中無"
54,79,26,"三角,3,紫,中無","ハート,2,赤,中無","丸,1,緑,中無"
54,80,25,"三角,3,紫,中無","丸,1,赤,中無","ハート,2,緑,中無"
54,81,27,"三角,3,紫,中無","三角,3,赤,中無","三角,3,緑,中無"
55,56,57,"三角,1,紫,中白","ハート,3,紫,中白","丸,2,紫,中白"
55,57,56,"三角,1,紫,中白","丸,2,紫,中白","ハート,3,紫,中白"
55,58,61,"三角,1,紫,中白","丸,3,紫,中白","ハート,2,紫,中白"
55,59,63,"三角,1,紫,中白","三角,2,紫,中白","三角,3,紫,中白"
55,60,62,"三角,1,紫,中白","ハート,1,紫,中白","丸,1,紫,中白"
55,61,58,"三角,1,紫,中白","ハート,2,紫,中白","丸,3,紫,中白"
55,62,60,"三角,1,紫,中白","丸,1,紫,中白","ハート,1,紫,中白"
55,63,59,"三角,1,紫,中白","三角,3,紫,中白","三角,2,紫,中白"
55,64,46,"三角,1,紫,中白","三角,1,紫,中同色","三角,1,紫,中無"
55,65,48,"三角,1,紫,中白","ハート,3,紫,中同色","丸,2,紫,中無"
55,66,47,"三角,1,紫,中白","丸,2,紫,中同色","ハート,3,紫,中無"
55,67,52,"三角,1,紫,中白","丸,3,紫,中同色","ハート,2,紫,中無"
55,68,54,"三角,1,紫,中白","三角,2,紫,中同色","三角,3,紫,中無"
55,69,53,"三角,1,紫,中白","ハート,1,紫,中同色","丸,1,紫,中無"
55,70,49,"三角,1,紫,中白","ハート,2,紫,中同色","丸,3,紫,中無"
55,71,51,"三角,1,紫,中白","丸,1,紫,中同色","ハート,1,紫,中無"
55,72,50,"三角,1,紫,中白","三角,3,紫,中同色","三角,2,紫,中無"
55,73,37,"三角,1,紫,中白","三角,1,赤,中無","三角,1,緑,中同色"
55,74,39,"三角,1,紫,中白","ハート,3,赤,中無","丸,2,緑,中同色"
55,75,38,"三角,1,紫,中白","丸,2,赤,中無","ハート,3,緑,中同色"
55,76,43,"三角,1,紫,中白","丸,3,赤,中無","ハート,2,緑,中同色"
55,77,45,"三角,1,紫,中白","三角,2,赤,中無","三角,3,緑,中同色"
55,78,44,"三角,1,紫,中白","ハート,1,赤,中無","丸,1,緑,中同色"
55,79,40,"三角,1,紫,中白","ハート,2,赤,中無","丸,3,緑,中同色"
55,80,42,"三角,1,紫,中白","丸,1,赤,中無","ハート,1,緑,中同色"
55,81,41,"三角,1,紫,中白","三角,3,赤,中無","三角,2,緑,中同色"
56,57,55,"ハート,3,紫,中白","丸,2,紫,中白","三角,1,紫,中白"
56,58,63,"ハート,3,紫,中白","丸,3,紫,中白","三角,3,紫,中白"
56,59,62,"ハート,3,紫,中白","三角,2,紫,中白","丸,1,紫,中白"
56,60,61,"ハート,3,紫,中白","ハート,1,紫,中白","ハート,2,紫,中白"
56,61,60,"ハート,3,紫,中白","ハート,2,紫,中白","ハート,1,紫,中白"
56,62,59,"ハート,3,紫,中白","丸,1,紫,中白","三角,2,紫,中白"
56,63,58,"ハート,3,紫,中白","三角,3,紫,中白","丸,3,紫,中白"
56,64,48,"ハート,3,紫,中白","三角,1,紫,中同色","丸,2,紫,中無"
56,65,47,"ハート,3,紫,中白","ハート,3,紫,中同色","ハート,3,紫,中無"
56,66,46,"ハート,3,紫,中白","丸,2,紫,中同色","三角,1,紫,中無"
56,67,54,"ハート,3,紫,中白","丸,3,紫,中同色","三角,3,紫,中無"
56,68,53,"ハート,3,紫,中白","三角,2,紫,中同色","丸,1,紫,中無"
56,69,52,"ハート,3,紫,中白","ハート,1,紫,中同色","ハート,2,紫,中無"
56,70,51,"ハート,3,紫,中白","ハート,2,紫,中同色","ハート,1,紫,中無"
56,71,50,"ハート,3,紫,中白","丸,1,紫,中同色","三角,2,紫,中無"
56,72,49,"ハート,3,紫,中白","三角,3,紫,中同色","丸,3,紫,中無"
56,73,39,"ハート,3,紫,中白","三角,1,赤,中無","丸,2,緑,中同色"
56,74,38,"ハート,3,紫,中白","ハート,3,赤,中無","ハート,3,緑,中同色"
56,75,37,"ハート,3,紫,中白","丸,2,赤,中無","三角,1,緑,中同色"
56,76,45,"ハート,3,紫,中白","丸,3,赤,中無","三角,3,緑,中同色"
56,77,44,"ハート,3,紫,中白","三角,2,赤,中無","丸,1,緑,中同色"
56,78,43,"ハート,3,紫,中白","ハート,1,赤,中無","ハート,2,緑,中同色"
56,79,42,"ハート,3,紫,中白","ハート,2,赤,中無","ハート,1,緑,中同色"
56,80,41,"ハート,3,紫,中白","丸,1,赤,中無","三角,2,緑,中同色"
56,81,40,"ハート,3,紫,中白","三角,3,赤,中無","丸,3,緑,中同色"
57,58,62,"丸,2,紫,中白","丸,3,紫,中白","丸,1,紫,中白"
57,59,61,"丸,2,紫,中白","三角,2,紫,中白","ハート,2,紫,中白"
57,60,63,"丸,2,紫,中白","ハート,1,紫,中白","三角,3,紫,中白"
57,61,59,"丸,2,紫,中白","ハート,2,紫,中白","三角,2,紫,中白"
57,62,58,"丸,2,紫,中白","丸,1,紫,中白","丸,3,紫,中白"
57,63,60,"丸,2,紫,中白","三角,3,紫,中白","ハート,1,紫,中白"
57,64,47,"丸,2,紫,中白","三角,1,紫,中同色","ハート,3,紫,中無"
57,65,46,"丸,2,紫,中白","ハート,3,紫,中同色","三角,1,紫,中無"
57,66,48,"丸,2,紫,中白","丸,2,紫,中同色","丸,2,紫,中無"
57,67,53,"丸,2,紫,中白","丸,3,紫,中同色","丸,1,紫,中無"
57,68,52,"丸,2,紫,中白","三角,2,紫,中同色","ハート,2,紫,中無"
57,69,54,"丸,2,紫,中白","ハート,1,紫,中同色","三角,3,紫,中無"
57,70,50,"丸,2,紫,中白","ハート,2,紫,中同色","三角,2,紫,中無"
57,71,49,"丸,2,紫,中白","丸,1,紫,中同色","丸,3,紫,中無"
57,72,51,"丸,2,紫,中白","三角,3,紫,中同色","ハート,1,紫,中無"
57,73,38,"丸,2,紫,中白","三角,1,赤,中無","ハート,3,緑,中同色"
57,74,37,"丸,2,紫,中白","ハート,3,赤,中無","三角,1,緑,中同色"
57,75,39,"丸,2,紫,中白","丸,2,赤,中無","丸,2,緑,中同色"
57,76,44,"丸,2,紫,中白","丸,3,赤,中無","丸,1,緑,中同色"
57,77,43,"丸,2,紫,中白","三角,2,赤,中無","ハート,2,緑,中同色"
57,78,45,"丸,2,紫,中白","ハート,1,赤,中無","三角,3,緑,中同色"
57,79,41,"丸,2,紫,中白","ハート,2,赤,中無","三角,2,緑,中同色"
57,80,40,"丸,2,紫,中白","丸,1,赤,中無","丸,3,緑,中同色"
57,81,42,"丸,2,紫,中白","三角,3,赤,中無","ハート,1,緑,中同色"
58,59,60,"丸,3,紫,中白","三角,2,紫,中白","ハート,1,紫,中白"
58,60,59,"丸,3,紫,中白","ハート,1,紫,中白","三角,2,紫,中白"
58,61,55,"丸,3,紫,中白","ハート,2,紫,中白","三角,1,紫,中白"
58,62,57,"丸,3,紫,中白","丸,1,紫,中白","丸,2,紫,中白"
58,63,56,"丸,3,紫,中白","三角,3,紫,中白","ハート,3,紫,中白"
58,64,52,"丸,3,紫,中白","三角,1,紫,中同色","ハート,2,紫,中無"
58,65,54,"丸,3,紫,中白","ハート,3,紫,中同色","三角,3,紫,中無"
58,66,53,"丸,3,紫,中白","丸,2,紫,中同色","丸,1,紫,中無"
58,67,49,"丸,3,紫,中白","丸,3,紫,中同色","丸,3,紫,中無"
58,68,51,"丸,3,紫,中白","三角,2,紫,中同色","ハート,1,紫,中無"
58,69,50,"丸,3,紫,中白","ハート,1,紫,中同色","三角,2,紫,中無"
58,70,46,"丸,3,紫,中白","ハート,2,紫,中同色","三角,1,紫,中無"
58,71,48,"丸,3,紫,中白","丸,1,紫,中同色","丸,2,紫,中無"
58,72,47,"丸,3,紫,中白","三角,3,紫,中同色","ハート,3,紫,中無"
58,73,43,"丸,3,紫,中白","三角,1,赤,中無","ハート,2,緑,中同色"
58,74,45,"丸,3,紫,中白","ハート,3,赤,中無","三角,3,緑,中同色"
58,75,44,"丸,3,紫,中白","丸,2,赤,中無","丸,1,緑,中同色"
58,76,40,"丸,3,紫,中白","丸,3,赤,中無","丸,3,緑,中同色"
58,77,42,"丸,3,紫,中白","三角,2,赤,中無","ハート,1,緑,中同色"
58,78,41,"丸,3,紫,中白","ハート,1,赤,中無","三角,2,緑,中同色"
58,79,37,"丸,3,紫,中白","ハート,2,赤,中無","三角,1,緑,中同色"
58,80,39,"丸,3,紫,中白","丸,1,赤,中無","丸,2,緑,中同色"
58,81,38,"丸,3,紫,中白","三角,3,赤,中無","ハート,3,緑,中同色"
59,60,58,"三角,2,紫,中白","ハート,1,紫,中白","丸,3,紫,中白"
59,61,57,"三角,2,紫,中白","ハート,2,紫,中白","丸,2,紫,中白"
59,62,56,"三角,2,紫,中白","丸,1,紫,中白","ハート,3,紫,中白"
59,63,55,"三角,2,紫,中白","三角,3,紫,中白","三角,1,紫,中白"
59,64,54,"三角,2,紫,中白","三角,1,紫,中同色","三角,3,紫,中無"
59,65,53,"三角,2,紫,中白","ハート,3,紫,中同色","丸,1,紫,中無"
59,66,52,"三角,2,紫,中白","丸,2,紫,中同色","ハート,2,紫,中無"
